PLAYER_NAME,TEAM_NAME,ACTION_TYPE,SHOT_ZONE_BASIC,LOC_X,LOC_Y,SHOT_MADE_FLAG
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,152,206,1
Ian Clark,New Orleans Pelicans,Layup Shot,In The Paint (Non-RA),31,28,0
Ian Clark,New Orleans Pelicans,Jump Shot,In The Paint (Non-RA),3,72,0
Ian Clark,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,9,26,1
Ian Clark,New Orleans Pelicans,Jump Shot,Mid-Range,-115,139,0
Ian Clark,New Orleans Pelicans,Jump Shot,Above the Break 3,220,131,1
Ian Clark,New Orleans Pelicans,Jump Shot,Right Corner 3,236,8,1
Ian Clark,New Orleans Pelicans,Driving Floating Jump Shot,Restricted Area,6,35,0
Ian Clark,New Orleans Pelicans,Jump Shot,Right Corner 3,231,25,1
Ian Clark,New Orleans Pelicans,Jump Shot,Above the Break 3,-60,243,0
Ian Clark,New Orleans Pelicans,Driving Layup Shot,Restricted Area,12,-7,1
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-194,169,0
Ian Clark,New Orleans Pelicans,Jump Shot,Mid-Range,-212,18,1
Ian Clark,New Orleans Pelicans,Floating Jump shot,In The Paint (Non-RA),-60,1,1
Ian Clark,New Orleans Pelicans,Finger Roll Layup Shot,Restricted Area,6,30,1
Ian Clark,New Orleans Pelicans,Jump Shot,Right Corner 3,230,-16,0
Ian Clark,New Orleans Pelicans,Driving Finger Roll Layup Shot,Mid-Range,98,-13,0
Ian Clark,New Orleans Pelicans,Floating Jump shot,In The Paint (Non-RA),-13,61,0
Ian Clark,New Orleans Pelicans,Jump Shot,In The Paint (Non-RA),33,41,1
Ian Clark,New Orleans Pelicans,Jump Shot,Right Corner 3,228,52,0
Ian Clark,New Orleans Pelicans,Driving Layup Shot,Restricted Area,20,1,1
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,9,267,0
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,134,262,0
Ian Clark,New Orleans Pelicans,Floating Jump shot,In The Paint (Non-RA),1,94,1
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-85,236,0
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Mid-Range,-199,87,0
Ian Clark,New Orleans Pelicans,Driving Layup Shot,Restricted Area,-15,-2,1
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-89,229,0
Ian Clark,New Orleans Pelicans,Jump Shot,Above the Break 3,-199,141,0
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Right Corner 3,232,15,1
Ian Clark,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-112,241,0
Ian Clark,New Orleans Pelicans,Floating Jump shot,In The Paint (Non-RA),60,113,1
Ian Clark,New Orleans Pelicans,Jump Shot,In The Paint (Non-RA),41,122,0
Ian Clark,New Orleans Pelicans,Jump Shot,Mid-Range,-7,206,0
Ian Clark,New Orleans Pelicans,Jump Shot,Above the Break 3,-186,196,0
Ian Clark,New Orleans Pelicans,Driving Hook Shot,Mid-Range,87,62,0
Ian Clark,New Orleans Pelicans,Layup Shot,Restricted Area,8,28,1
Ian Clark,New Orleans Pelicans,Driving Floating Jump Shot,In The Paint (Non-RA),-9,73,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-38,244,0
Al-Farouq Aminu,Portland Trail Blazers,Pullup Jump shot,Mid-Range,71,214,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,89,242,0
Al-Farouq Aminu,Portland Trail Blazers,Driving Finger Roll Layup Shot,Restricted Area,12,9,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Right Corner 3,230,1,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Left Corner 3,-220,16,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-3,269,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-130,221,0
Al-Farouq Aminu,Portland Trail Blazers,Tip Dunk Shot,Restricted Area,0,-6,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,215,118,1
Al-Farouq Aminu,Portland Trail Blazers,Layup Shot,Restricted Area,-27,12,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-73,237,1
Al-Farouq Aminu,Portland Trail Blazers,Tip Layup Shot,Restricted Area,0,-6,0
Al-Farouq Aminu,Portland Trail Blazers,Step Back Jump shot,Left Corner 3,-221,0,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Right Corner 3,226,68,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-160,190,0
Al-Farouq Aminu,Portland Trail Blazers,Tip Layup Shot,Restricted Area,0,-6,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-81,233,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-98,236,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,198,158,0
Al-Farouq Aminu,Portland Trail Blazers,Tip Layup Shot,In The Paint (Non-RA),51,-3,0
Al-Farouq Aminu,Portland Trail Blazers,Driving Floating Jump Shot,Restricted Area,-11,31,1
Al-Farouq Aminu,Portland Trail Blazers,Pullup Jump shot,Above the Break 3,21,269,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Left Corner 3,-226,6,0
Al-Farouq Aminu,Portland Trail Blazers,Tip Layup Shot,Restricted Area,-17,11,0
Al-Farouq Aminu,Portland Trail Blazers,Pullup Jump shot,Mid-Range,82,170,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,37,274,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,60,256,0
Al-Farouq Aminu,Portland Trail Blazers,Driving Layup Shot,Restricted Area,-11,-2,1
Al-Farouq Aminu,Portland Trail Blazers,Driving Dunk Shot,Restricted Area,-5,0,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-147,199,0
Al-Farouq Aminu,Portland Trail Blazers,Driving Layup Shot,Restricted Area,14,-4,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,165,179,1
Al-Farouq Aminu,Portland Trail Blazers,Driving Dunk Shot,Restricted Area,5,5,1
Al-Farouq Aminu,Portland Trail Blazers,Floating Jump shot,In The Paint (Non-RA),-6,99,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Mid-Range,-210,44,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,184,190,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Left Corner 3,-221,-3,0
Al-Farouq Aminu,Portland Trail Blazers,Cutting Dunk Shot,Restricted Area,2,0,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Right Corner 3,227,4,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,176,184,0
Al-Farouq Aminu,Portland Trail Blazers,Layup Shot,Restricted Area,5,8,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,157,206,0
Al-Farouq Aminu,Portland Trail Blazers,Fadeaway Jump Shot,In The Paint (Non-RA),-69,116,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,229,148,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Right Corner 3,234,19,0
Al-Farouq Aminu,Portland Trail Blazers,Cutting Layup Shot,In The Paint (Non-RA),22,67,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,-230,100,0
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Left Corner 3,-230,80,1
Al-Farouq Aminu,Portland Trail Blazers,Driving Layup Shot,Restricted Area,13,5,1
Al-Farouq Aminu,Portland Trail Blazers,Driving Layup Shot,Restricted Area,19,0,1
Al-Farouq Aminu,Portland Trail Blazers,Jump Shot,Above the Break 3,74,246,0
JaVale McGee,Golden State Warriors,Driving Finger Roll Layup Shot,In The Paint (Non-RA),11,61,1
JaVale McGee,Golden State Warriors,Alley Oop Dunk Shot,Restricted Area,3,6,1
JaVale McGee,Golden State Warriors,Driving Finger Roll Layup Shot,Restricted Area,-2,29,1
JaVale McGee,Golden State Warriors,Cutting Layup Shot,Restricted Area,18,14,1
JaVale McGee,Golden State Warriors,Running Finger Roll Layup Shot,In The Paint (Non-RA),11,55,0
JaVale McGee,Golden State Warriors,Jump Shot,In The Paint (Non-RA),48,113,0
JaVale McGee,Golden State Warriors,Tip Layup Shot,Restricted Area,0,5,1
JaVale McGee,Golden State Warriors,Reverse Layup Shot,Restricted Area,-11,14,1
JaVale McGee,Golden State Warriors,Tip Layup Shot,Restricted Area,0,-6,0
JaVale McGee,Golden State Warriors,Alley Oop Dunk Shot,Restricted Area,-15,8,1
JaVale McGee,Golden State Warriors,Alley Oop Dunk Shot,Restricted Area,4,11,1
JaVale McGee,Golden State Warriors,Layup Shot,Restricted Area,6,34,0
JaVale McGee,Golden State Warriors,Layup Shot,Restricted Area,-20,31,1
JaVale McGee,Golden State Warriors,Dunk Shot,Restricted Area,-6,12,1
JaVale McGee,Golden State Warriors,Floating Jump shot,In The Paint (Non-RA),34,116,1
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-6,14,1
JaVale McGee,Golden State Warriors,Driving Finger Roll Layup Shot,Restricted Area,-2,5,1
JaVale McGee,Golden State Warriors,Jump Shot,Mid-Range,-141,14,1
JaVale McGee,Golden State Warriors,Floating Jump shot,In The Paint (Non-RA),-8,89,0
JaVale McGee,Golden State Warriors,Layup Shot,Restricted Area,-5,16,1
JaVale McGee,Golden State Warriors,Hook Shot,In The Paint (Non-RA),-68,32,0
JaVale McGee,Golden State Warriors,Driving Dunk Shot,Restricted Area,0,16,1
JaVale McGee,Golden State Warriors,Tip Layup Shot,Restricted Area,-2,37,0
JaVale McGee,Golden State Warriors,Running Alley Oop Layup Shot,Restricted Area,8,10,1
JaVale McGee,Golden State Warriors,Running Alley Oop Layup Shot,Restricted Area,-10,11,0
JaVale McGee,Golden State Warriors,Running Finger Roll Layup Shot,Restricted Area,13,11,1
JaVale McGee,Golden State Warriors,Hook Shot,In The Paint (Non-RA),2,90,0
JaVale McGee,Golden State Warriors,Jump Shot,In The Paint (Non-RA),-41,102,0
JaVale McGee,Golden State Warriors,Turnaround Hook Shot,Restricted Area,-17,31,0
JaVale McGee,Golden State Warriors,Hook Shot,Restricted Area,0,24,0
JaVale McGee,Golden State Warriors,Hook Shot,In The Paint (Non-RA),0,74,1
JaVale McGee,Golden State Warriors,Tip Layup Shot,Restricted Area,7,12,0
JaVale McGee,Golden State Warriors,Alley Oop Layup shot,Restricted Area,25,11,0
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,2,-2,1
JaVale McGee,Golden State Warriors,Jump Shot,Above the Break 3,-221,123,0
JaVale McGee,Golden State Warriors,Dunk Shot,Restricted Area,-5,-5,1
JaVale McGee,Golden State Warriors,Turnaround Fadeaway shot,In The Paint (Non-RA),58,115,1
JaVale McGee,Golden State Warriors,Driving Layup Shot,Restricted Area,-13,20,1
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,7,11,1
JaVale McGee,Golden State Warriors,Layup Shot,Restricted Area,11,9,1
JaVale McGee,Golden State Warriors,Dunk Shot,Restricted Area,-6,6,0
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-5,12,1
JaVale McGee,Golden State Warriors,Dunk Shot,Restricted Area,5,12,1
JaVale McGee,Golden State Warriors,Turnaround Hook Shot,In The Paint (Non-RA),18,70,1
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-1,10,1
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-13,1,1
JaVale McGee,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-4,16,1
Patty Mills,San Antonio Spurs,Driving Floating Jump Shot,Mid-Range,-89,-1,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-13,272,0
Patty Mills,San Antonio Spurs,Jump Shot,Mid-Range,-9,175,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Mid-Range,98,154,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,-159,207,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Mid-Range,87,194,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-132,246,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-22,265,0
Patty Mills,San Antonio Spurs,Jump Shot,Mid-Range,-103,175,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,123,227,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,105,233,0
Patty Mills,San Antonio Spurs,Running Jump Shot,Above the Break 3,-20,259,1
Patty Mills,San Antonio Spurs,Step Back Jump shot,Above the Break 3,-109,241,0
Patty Mills,San Antonio Spurs,Driving Finger Roll Layup Shot,In The Paint (Non-RA),-23,36,0
Patty Mills,San Antonio Spurs,Running Jump Shot,Above the Break 3,55,399,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-80,242,1
Patty Mills,San Antonio Spurs,Step Back Jump shot,Mid-Range,-37,177,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Mid-Range,-4,200,1
Patty Mills,San Antonio Spurs,Finger Roll Layup Shot,Restricted Area,-13,32,1
Patty Mills,San Antonio Spurs,Driving Layup Shot,Restricted Area,-10,4,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-2,248,0
Patty Mills,San Antonio Spurs,Driving Reverse Layup Shot,Restricted Area,15,10,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,209,221,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-8,252,1
Patty Mills,San Antonio Spurs,Driving Reverse Layup Shot,Restricted Area,-16,-6,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Mid-Range,96,196,1
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,128,210,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-44,241,1
Patty Mills,San Antonio Spurs,Jump Shot,Left Corner 3,-222,-20,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,70,245,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-84,251,0
Patty Mills,San Antonio Spurs,Driving Finger Roll Layup Shot,Restricted Area,8,3,1
Patty Mills,San Antonio Spurs,Running Finger Roll Layup Shot,Restricted Area,3,15,1
Patty Mills,San Antonio Spurs,Driving Finger Roll Layup Shot,Restricted Area,-4,13,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,-164,212,0
Patty Mills,San Antonio Spurs,Driving Finger Roll Layup Shot,Restricted Area,-18,15,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,86,239,1
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,-153,222,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-122,221,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,14,266,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,-156,200,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,131,216,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-119,238,0
Patty Mills,San Antonio Spurs,Pullup Jump shot,Right Corner 3,225,34,1
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,127,251,0
Patty Mills,San Antonio Spurs,Step Back Jump shot,Above the Break 3,-109,247,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-35,322,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,-12,272,1
Patty Mills,San Antonio Spurs,Pullup Jump shot,Above the Break 3,-107,246,0
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,-125,213,0
Patty Mills,San Antonio Spurs,Step Back Jump shot,Above the Break 3,7,252,1
Patty Mills,San Antonio Spurs,Driving Reverse Layup Shot,Restricted Area,17,15,1
Patty Mills,San Antonio Spurs,Driving Layup Shot,Restricted Area,-9,8,1
Patty Mills,San Antonio Spurs,Jump Shot,Above the Break 3,71,283,0
Patty Mills,San Antonio Spurs,Running Finger Roll Layup Shot,Mid-Range,-87,65,0
Patty Mills,San Antonio Spurs,Driving Layup Shot,In The Paint (Non-RA),29,38,1
Patty Mills,San Antonio Spurs,Fadeaway Jump Shot,Mid-Range,166,29,0
Pascal Siakam,Toronto Raptors,Turnaround Hook Shot,In The Paint (Non-RA),-12,53,0
Pascal Siakam,Toronto Raptors,Jump Shot,Right Corner 3,237,0,1
Pascal Siakam,Toronto Raptors,Driving Floating Jump Shot,In The Paint (Non-RA),13,77,0
Pascal Siakam,Toronto Raptors,Cutting Dunk Shot,Restricted Area,0,10,1
Pascal Siakam,Toronto Raptors,Jump Shot,Left Corner 3,-226,-10,0
Pascal Siakam,Toronto Raptors,Tip Layup Shot,Restricted Area,0,-6,1
Pascal Siakam,Toronto Raptors,Driving Floating Jump Shot,Restricted Area,13,24,0
Pascal Siakam,Toronto Raptors,Tip Layup Shot,Restricted Area,0,-6,1
Pascal Siakam,Toronto Raptors,Driving Floating Jump Shot,Restricted Area,-13,19,0
Pascal Siakam,Toronto Raptors,Cutting Dunk Shot,Restricted Area,0,-2,1
Pascal Siakam,Toronto Raptors,Driving Layup Shot,In The Paint (Non-RA),-3,72,0
Pascal Siakam,Toronto Raptors,Jump Shot,Right Corner 3,232,70,1
Pascal Siakam,Toronto Raptors,Driving Finger Roll Layup Shot,Restricted Area,-1,1,1
Pascal Siakam,Toronto Raptors,Driving Dunk Shot,In The Paint (Non-RA),24,55,0
Pascal Siakam,Toronto Raptors,Jump Shot,In The Paint (Non-RA),50,136,0
Pascal Siakam,Toronto Raptors,Cutting Dunk Shot,Restricted Area,9,27,1
Pascal Siakam,Toronto Raptors,Hook Shot,Mid-Range,-115,8,0
Pascal Siakam,Toronto Raptors,Layup Shot,Restricted Area,19,-5,1
Pascal Siakam,Toronto Raptors,Cutting Layup Shot,Restricted Area,23,10,0
Pascal Siakam,Toronto Raptors,Jump Shot,Mid-Range,127,146,1
Pascal Siakam,Toronto Raptors,Alley Oop Dunk Shot,Restricted Area,-14,29,1
Pascal Siakam,Toronto Raptors,Turnaround Hook Shot,In The Paint (Non-RA),-62,110,1
Pascal Siakam,Toronto Raptors,Putback Dunk Shot,Restricted Area,3,1,1
Pascal Siakam,Toronto Raptors,Cutting Layup Shot,Restricted Area,-9,25,1
Pascal Siakam,Toronto Raptors,Alley Oop Layup shot,Restricted Area,-6,7,0
Pascal Siakam,Toronto Raptors,Jump Shot,Right Corner 3,225,6,1
Pascal Siakam,Toronto Raptors,Pullup Jump shot,Mid-Range,-149,67,0
Pascal Siakam,Toronto Raptors,Cutting Layup Shot,Restricted Area,-20,1,1
Pascal Siakam,Toronto Raptors,Driving Floating Jump Shot,In The Paint (Non-RA),7,48,1
Pascal Siakam,Toronto Raptors,Cutting Finger Roll Layup Shot,Restricted Area,-4,11,1
Pascal Siakam,Toronto Raptors,Cutting Dunk Shot,Restricted Area,9,7,1
Pascal Siakam,Toronto Raptors,Layup Shot,Restricted Area,-8,4,1
Pascal Siakam,Toronto Raptors,Floating Jump shot,In The Paint (Non-RA),23,103,0
Pascal Siakam,Toronto Raptors,Putback Layup Shot,Restricted Area,-3,5,1
Pascal Siakam,Toronto Raptors,Layup Shot,Restricted Area,-7,8,0
Pascal Siakam,Toronto Raptors,Cutting Layup Shot,Restricted Area,4,10,0
Pascal Siakam,Toronto Raptors,Layup Shot,Restricted Area,-7,13,1
Pascal Siakam,Toronto Raptors,Reverse Dunk Shot,Restricted Area,8,-1,1
Pascal Siakam,Toronto Raptors,Alley Oop Dunk Shot,Restricted Area,8,17,0
Pascal Siakam,Toronto Raptors,Driving Finger Roll Layup Shot,Restricted Area,-16,7,1
Pascal Siakam,Toronto Raptors,Driving Floating Bank Jump Shot,In The Paint (Non-RA),43,54,1
Rodney Hood,Cleveland Cavaliers,Cutting Dunk Shot,Restricted Area,-1,6,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Above the Break 3,140,206,0
Rodney Hood,Cleveland Cavaliers,Running Layup Shot,Restricted Area,-3,7,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,In The Paint (Non-RA),42,120,0
Rodney Hood,Cleveland Cavaliers,Jump Shot,Right Corner 3,235,15,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Mid-Range,9,164,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Right Corner 3,234,17,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Right Corner 3,239,32,0
Rodney Hood,Cleveland Cavaliers,Jump Shot,Mid-Range,14,179,1
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Above the Break 3,-144,225,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Above the Break 3,89,249,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Mid-Range,-25,207,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Mid-Range,29,201,0
Rodney Hood,Cleveland Cavaliers,Jump Shot,Mid-Range,180,61,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Restricted Area,-2,8,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Left Corner 3,-235,48,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,In The Paint (Non-RA),-29,130,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Above the Break 3,-25,277,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,In The Paint (Non-RA),52,122,0
Rodney Hood,Cleveland Cavaliers,Jump Shot,Mid-Range,53,157,1
Rodney Hood,Cleveland Cavaliers,Jump Shot,Above the Break 3,-188,205,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,In The Paint (Non-RA),2,108,1
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,In The Paint (Non-RA),-73,115,0
Rodney Hood,Cleveland Cavaliers,Jump Shot,Right Corner 3,230,-13,0
Rodney Hood,Cleveland Cavaliers,Driving Floating Jump Shot,In The Paint (Non-RA),-17,107,1
Rodney Hood,Cleveland Cavaliers,Driving Layup Shot,In The Paint (Non-RA),-20,50,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,In The Paint (Non-RA),13,99,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Mid-Range,-147,30,1
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Above the Break 3,-8,264,0
Rodney Hood,Cleveland Cavaliers,Fadeaway Jump Shot,Mid-Range,171,-7,1
Rodney Hood,Cleveland Cavaliers,Jump Bank Shot,Restricted Area,-27,21,1
Rodney Hood,Cleveland Cavaliers,Jump Bank Shot,Mid-Range,-83,62,0
Rodney Hood,Cleveland Cavaliers,Jump Shot,Mid-Range,-164,118,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,In The Paint (Non-RA),-45,57,1
Rodney Hood,Cleveland Cavaliers,Running Dunk Shot,Restricted Area,2,10,1
Rodney Hood,Cleveland Cavaliers,Jump Bank Shot,Mid-Range,-106,52,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Above the Break 3,215,138,0
Rodney Hood,Cleveland Cavaliers,Pullup Jump shot,Mid-Range,-168,70,0
Rodney Hood,Cleveland Cavaliers,Driving Layup Shot,Restricted Area,6,10,1
